# Time is in days from January 1, 2009
# X and Y are in Finnish UTM km. 
"Time","X","Y","Z"
605.666666666667,3634638.36,7133525.85,3634638.36+7133525.85i
605.833333333333,3634568.65,7133872.01,3634568.65+7133872.01i
606,3634664.33,7133939.62,3634664.33+7133939.62i
606.166666666667,3635175.47,7133639.63,3635175.47+7133639.63i
606.333333333333,3635560.4,7134099.84,3635560.4+7134099.84i
606.5,3636492.35,7133455.64,3636492.35+7133455.64i
606.666666666667,3636817.95,7133768.6,3636817.95+7133768.6i
606.833333333333,3636862.69,7133584.03,3636862.69+7133584.03i
607,3636630.62,7133577.9,3636630.62+7133577.9i
607.166666666667,3636703.06,7133657.16,3636703.06+7133657.16i
607.333333333333,3636627.41,7133482.28,3636627.41+7133482.28i
607.5,3636963.31,7133570.86,3636963.31+7133570.86i
607.666666666667,3636951.1,7133606.41,3636951.1+7133606.41i
607.833333333333,3636960.21,7133499.54,3636960.21+7133499.54i
608,3636630.29,7133585.27,3636630.29+7133585.27i
608.166666666667,3637911.96,7133319.67,3637911.96+7133319.67i
608.333333333333,3637473.72,7133228.21,3637473.72+7133228.21i
608.5,3638126.54,7133880.16,3638126.54+7133880.16i
608.666666666667,3638565.01,7134089.83,3638565.01+7134089.83i
608.833333333333,3638644.58,7134358.07,3638644.58+7134358.07i
609,3638543.18,7134353.79,3638543.18+7134353.79i
609.166666666667,3638659.25,7134121.73,3638659.25+7134121.73i
609.333333333333,3637689.82,7135170.92,3637689.82+7135170.92i
609.5,3637758.21,7135145.78,3637758.21+7135145.78i
609.666666666667,3637648.04,7135149.19,3637648.04+7135149.19i
609.833333333333,3637711.93,7134995.46,3637711.93+7134995.46i
610,3637757.21,7135148.79,3637757.21+7135148.79i
610.166666666667,3637071.31,7134483.25,3637071.31+7134483.25i
610.333333333333,3636670.08,7134481.43,3636670.08+7134481.43i
610.5,3636307.07,7134364.3,3636307.07+7134364.3i
610.666666666667,3636795.93,7134663.75,3636795.93+7134663.75i
610.833333333333,3636453.84,7134493.9,3636453.84+7134493.9i
611,3636392.41,7134334.98,3636392.41+7134334.98i
611.166666666667,3637213.95,7134780.58,3637213.95+7134780.58i
611.333333333333,3638278.69,7134805.14,3638278.69+7134805.14i
611.5,3638225.15,7135018.33,3638225.15+7135018.33i
611.666666666667,3637855.86,7134115.32,3637855.86+7134115.32i
611.833333333333,3637961.33,7134102.72,3637961.33+7134102.72i
612,3637867.64,7134144.28,3637867.64+7134144.28i
612.166666666667,3637331.75,7134548.57,3637331.75+7134548.57i
612.333333333333,3636839.29,7133763.25,3636839.29+7133763.25i
612.5,3637053.88,7133903.98,3637053.88+7133903.98i
612.666666666667,3637090.04,7133673.24,3637090.04+7133673.24i
612.833333333333,3637047.45,7133886.11,3637047.45+7133886.11i
613,3636905.81,7133879.23,3636905.81+7133879.23i
613.166666666667,3637077.91,7133988.66,3637077.91+7133988.66i
613.333333333333,3635785.26,7133761.18,3635785.26+7133761.18i
613.5,3635626.26,7134087.63,3635626.26+7134087.63i
613.666666666667,3635868.17,7134136.1,3635868.17+7134136.1i
613.833333333333,3636036.87,7133737.39,3636036.87+7133737.39i
614,3635983.63,7133923.57,3635983.63+7133923.57i
614.166666666667,3635800.79,7134146.38,3635800.79+7134146.38i
614.333333333333,3635486.94,7134581.79,3635486.94+7134581.79i
614.5,3635660.02,7134887.09,3635660.02+7134887.09i
614.666666666667,3635662.75,7134366.72,3635662.75+7134366.72i
614.833333333333,3635959.45,7134385.83,3635959.45+7134385.83i
615,3635966.54,7134391.21,3635966.54+7134391.21i
615.166666666667,3635212.32,7134413.71,3635212.32+7134413.71i
615.333333333333,3635646.6,7134775.1,3635646.6+7134775.1i
615.5,3635668.85,7134832.1,3635668.85+7134832.1i
615.666666666667,3635783.54,7134399.07,3635783.54+7134399.07i
615.833333333333,3635956.51,7134353.21,3635956.51+7134353.21i
616,3635949.23,7134398.18,3635949.23+7134398.18i
616.166666666667,3635727.72,7134429.11,3635727.72+7134429.11i
616.333333333333,3635681.5,7135120.07,3635681.5+7135120.07i
616.5,3635935.45,7135053.41,3635935.45+7135053.41i
616.666666666667,3635593.22,7135660.23,3635593.22+7135660.23i
616.833333333333,3636381.55,7135330.82,3636381.55+7135330.82i
617,3636203.07,7135418.07,3636203.07+7135418.07i
617.166666666667,3636986.11,7134834.59,3636986.11+7134834.59i
617.333333333333,3636548.61,7134892.85,3636548.61+7134892.85i
617.5,3636660.12,7134642.82,3636660.12+7134642.82i
617.666666666667,3637145.01,7133910.05,3637145.01+7133910.05i
617.833333333333,3636906.98,7133883.85,3636906.98+7133883.85i
618,3636918.4,7133969.94,3636918.4+7133969.94i
618.166666666667,3637241.63,7133601.89,3637241.63+7133601.89i
618.333333333333,3638709.67,7133319.49,3638709.67+7133319.49i
618.5,3637868.81,7133416.26,3637868.81+7133416.26i
618.666666666667,3637817.5,7133304.7,3637817.5+7133304.7i
618.833333333333,3637793.06,7133145.76,3637793.06+7133145.76i
619,3637798.49,7133160.89,3637798.49+7133160.89i
619.166666666667,3637697.24,7133225.1,3637697.24+7133225.1i
619.333333333333,3636812.96,7133136.53,3636812.96+7133136.53i
619.5,3636354.54,7132877.09,3636354.54+7132877.09i
619.666666666667,3636345.91,7132593.73,3636345.91+7132593.73i
619.833333333333,3636681.79,7132878.95,3636681.79+7132878.95i
620,3636579.28,7132756.57,3636579.28+7132756.57i
620.166666666667,3636907.38,7132534.18,3636907.38+7132534.18i
620.333333333333,3637420.86,7132721.02,3637420.86+7132721.02i
620.5,3637292.55,7132851.36,3637292.55+7132851.36i
620.666666666667,3637534.84,7132819.01,3637534.84+7132819.01i
620.833333333333,3637833.93,7132638.96,3637833.93+7132638.96i
621,3637859.19,7132418.77,3637859.19+7132418.77i
621.166666666667,3638022.93,7132535.11,3638022.93+7132535.11i
621.333333333333,3638172.81,7132636.21,3638172.81+7132636.21i
621.5,3638008.39,7132716.94,3638008.39+7132716.94i
621.666666666667,3637801.23,7132915.92,3637801.23+7132915.92i
621.833333333333,3638140.36,7132723.39,3638140.36+7132723.39i
622,3638642.78,7132625.15,3638642.78+7132625.15i
622.166666666667,3638660.48,7132270.04,3638660.48+7132270.04i
622.333333333333,3639254.29,7132681.42,3639254.29+7132681.42i
622.5,3638262.62,7134495.71,3638262.62+7134495.71i
622.666666666667,3638781.73,7133263.84,3638781.73+7133263.84i
622.833333333333,3639163.71,7133467.48,3639163.71+7133467.48i
623,3639088.47,7133507.23,3639088.47+7133507.23i
623.166666666667,3638986.95,7133423.15,3638986.95+7133423.15i
623.333333333333,3640583.2,7132932.41,3640583.2+7132932.41i
623.5,3639053.48,7133665.31,3639053.48+7133665.31i
623.666666666667,3639669.77,7133397.14,3639669.77+7133397.14i
623.833333333333,3639850.86,7133209.63,3639850.86+7133209.63i
624,3639762.23,7133292.16,3639762.23+7133292.16i
624.166666666667,3639846.8,7133324.27,3639846.8+7133324.27i
624.333333333333,3640278.69,7133139.71,3640278.69+7133139.71i
624.5,3640821.7,7132469.85,3640821.7+7132469.85i
624.666666666667,3640364.31,7132657.99,3640364.31+7132657.99i
624.833333333333,3640085.54,7133210.07,3640085.54+7133210.07i
625,3640086.18,7133140.47,3640086.18+7133140.47i
625.166666666667,3640527.86,7133192.54,3640527.86+7133192.54i
625.333333333333,3640196.44,7133454.28,3640196.44+7133454.28i
625.5,3641432.28,7132415.95,3641432.28+7132415.95i
625.666666666667,3640778.01,7132423.9,3640778.01+7132423.9i
625.833333333333,3640433.27,7132602.65,3640433.27+7132602.65i
626,3640273.24,7132702.07,3640273.24+7132702.07i
626.166666666667,3640280.12,7132888.03,3640280.12+7132888.03i
626.333333333333,3640789.97,7132457.29,3640789.97+7132457.29i
626.5,3640990.45,7132340.66,3640990.45+7132340.66i
626.666666666667,3640825.37,7132446.17,3640825.37+7132446.17i
626.833333333333,3640484.79,7132596.93,3640484.79+7132596.93i
627,3640440.94,7132597.26,3640440.94+7132597.26i
627.166666666667,3640198,7132662.29,3640198+7132662.29i
627.333333333333,3640549.55,7132767.95,3640549.55+7132767.95i
627.5,3641414.06,7132834.87,3641414.06+7132834.87i
627.666666666667,3641125.52,7132364.72,3641125.52+7132364.72i
627.833333333333,3641128.87,7132448.34,3641128.87+7132448.34i
628,3641228.88,7132389.47,3641228.88+7132389.47i
628.166666666667,3641162.95,7132366.26,3641162.95+7132366.26i
628.333333333333,3641315.9,7132307.16,3641315.9+7132307.16i
628.5,3641175.5,7132383.76,3641175.5+7132383.76i
628.666666666667,3640794.12,7131640.17,3640794.12+7131640.17i
628.833333333333,3640184.61,7132058.05,3640184.61+7132058.05i
629,3637158.19,7133576.02,3637158.19+7133576.02i
629.166666666667,3637188.94,7133588.59,3637188.94+7133588.59i
629.333333333333,3637909.92,7134499.32,3637909.92+7134499.32i
629.5,3637718.9,7134888.68,3637718.9+7134888.68i
629.666666666667,3636879.11,7134393.9,3636879.11+7134393.9i
629.833333333333,3636465.26,7134289.75,3636465.26+7134289.75i
630,3636502.4,7134476.49,3636502.4+7134476.49i
630.166666666667,3636613.29,7134326.9,3636613.29+7134326.9i
630.333333333333,3636663.48,7134450.16,3636663.48+7134450.16i
630.5,3636637.64,7134533.7,3636637.64+7134533.7i
630.666666666667,3637704.47,7134601.64,3637704.47+7134601.64i
630.833333333333,3637775.92,7134807.53,3637775.92+7134807.53i
631,3637728.42,7134964.21,3637728.42+7134964.21i
631.166666666667,3638162.64,7135381.68,3638162.64+7135381.68i
631.333333333333,3639006.97,7135298.98,3639006.97+7135298.98i
631.5,3639574.76,7135820.88,3639574.76+7135820.88i
631.666666666667,3639295.39,7136435.61,3639295.39+7136435.61i
631.833333333333,3639344.88,7136448.52,3639344.88+7136448.52i
632,3639237.16,7136170.98,3639237.16+7136170.98i
632.166666666667,3638609.29,7135950.55,3638609.29+7135950.55i
632.333333333333,3639718.95,7135717.26,3639718.95+7135717.26i
632.5,3638915.79,7135742.67,3638915.79+7135742.67i
632.666666666667,3638810.02,7135287.8,3638810.02+7135287.8i
632.833333333333,3638371.94,7135351.07,3638371.94+7135351.07i
633,3637943.9,7135325.73,3637943.9+7135325.73i
633.166666666667,3637927.24,7135268.75,3637927.24+7135268.75i
633.333333333333,3638180.92,7134992.42,3638180.92+7134992.42i
633.5,3638212.77,7135037.28,3638212.77+7135037.28i
633.666666666667,3638161.61,7134810.38,3638161.61+7134810.38i
633.833333333333,3638154.04,7134807.52,3638154.04+7134807.52i
634,3638178.91,7134789.11,3638178.91+7134789.11i
634.166666666667,3638117.97,7134653.5,3638117.97+7134653.5i
634.333333333333,3637188.34,7134692.06,3637188.34+7134692.06i
634.5,3637671.97,7135167.29,3637671.97+7135167.29i
634.666666666667,3637636.49,7134890.63,3637636.49+7134890.63i
634.833333333333,3637555.47,7134230.68,3637555.47+7134230.68i
635,3637894.28,7134024.71,3637894.28+7134024.71i
635.166666666667,3637732.54,7134058.1,3637732.54+7134058.1i
635.333333333333,3637647.74,7134572.74,3637647.74+7134572.74i
635.5,3637042.49,7134587.12,3637042.49+7134587.12i
635.666666666667,3637135.44,7134622.78,3637135.44+7134622.78i
635.833333333333,3637168.11,7134504.89,3637168.11+7134504.89i
636,3637830.04,7134534.68,3637830.04+7134534.68i
636.166666666667,3637743.12,7134408.37,3637743.12+7134408.37i
636.333333333333,3638034.28,7134162.06,3638034.28+7134162.06i
636.5,3637119.14,7134888.49,3637119.14+7134888.49i
636.666666666667,3637583.2,7134373.56,3637583.2+7134373.56i
636.833333333333,3637691.23,7134606.48,3637691.23+7134606.48i
637,3637604.86,7134538.9,3637604.86+7134538.9i
637.166666666667,3637786.95,7134589.73,3637786.95+7134589.73i
637.333333333333,3638209.1,7134487.28,3638209.1+7134487.28i
637.5,3638654.33,7134080.28,3638654.33+7134080.28i
637.666666666667,3638457.77,7134603.15,3638457.77+7134603.15i
637.833333333333,3638467.84,7134576.98,3638467.84+7134576.98i
638,3638480.36,7134379.17,3638480.36+7134379.17i
638.166666666667,3638540.79,7134296.86,3638540.79+7134296.86i
638.333333333333,3638563.06,7134226.92,3638563.06+7134226.92i
638.5,3638406.25,7134200.66,3638406.25+7134200.66i
638.666666666667,3637950.13,7133985.59,3637950.13+7133985.59i
638.833333333333,3637909.43,7133915.99,3637909.43+7133915.99i
639,3637893.5,7134152.65,3637893.5+7134152.65i
639.166666666667,3637710.82,7134213.03,3637710.82+7134213.03i
639.333333333333,3637462.06,7134305.78,3637462.06+7134305.78i
639.5,3637865.52,7133739.24,3637865.52+7133739.24i
639.666666666667,3638006.7,7134142.01,3638006.7+7134142.01i
639.833333333333,3637859.96,7134118.08,3637859.96+7134118.08i
640,3637749.17,7134175.93,3637749.17+7134175.93i
640.166666666667,3637635.97,7134200.99,3637635.97+7134200.99i
640.333333333333,3637696.71,7133648.54,3637696.71+7133648.54i
640.5,3637982.55,7134206.72,3637982.55+7134206.72i
640.666666666667,3637683.79,7134192.04,3637683.79+7134192.04i
640.833333333333,3637794.77,7133957.23,3637794.77+7133957.23i
641,3637946.15,7134068.72,3637946.15+7134068.72i
641.166666666667,3638008.27,7133947.4,3638008.27+7133947.4i
641.333333333333,3638210.93,7134987.95,3638210.93+7134987.95i
641.5,3638308.07,7135401.15,3638308.07+7135401.15i
641.666666666667,3638301.91,7135216.12,3638301.91+7135216.12i
641.833333333333,3638727.01,7135283.99,3638727.01+7135283.99i
642,3638693.5,7134855.07,3638693.5+7134855.07i
642.166666666667,3638802.4,7134906.74,3638802.4+7134906.74i
642.333333333333,3638706.02,7134702.95,3638706.02+7134702.95i
642.5,3638490.81,7134206.62,3638490.81+7134206.62i
642.666666666667,3638747.35,7134316.29,3638747.35+7134316.29i
642.833333333333,3638516.5,7134264.26,3638516.5+7134264.26i
643,3638562.48,7134211.42,3638562.48+7134211.42i
643.166666666667,3638562.45,7134264.38,3638562.45+7134264.38i
643.333333333333,3638628.81,7134202.89,3638628.81+7134202.89i
643.5,3639023.52,7135048.45,3639023.52+7135048.45i
643.666666666667,3638785.03,7134570.1,3638785.03+7134570.1i
643.833333333333,3638536.92,7134222.7,3638536.92+7134222.7i
644,3638542.28,7134225.15,3638542.28+7134225.15i
644.166666666667,3638444.64,7134272.01,3638444.64+7134272.01i
644.333333333333,3638755.74,7134724.74,3638755.74+7134724.74i
644.5,3638947.42,7134602.25,3638947.42+7134602.25i
644.666666666667,3638171.67,7134827.77,3638171.67+7134827.77i
644.833333333333,3638193.9,7134683.86,3638193.9+7134683.86i
645,3638167.79,7134552.28,3638167.79+7134552.28i
645.166666666667,3638029.65,7134619.79,3638029.65+7134619.79i
645.333333333333,3637923.17,7134250.24,3637923.17+7134250.24i
645.5,3638399.21,7133883.02,3638399.21+7133883.02i
645.666666666667,3637722.18,7133697.29,3637722.18+7133697.29i
645.833333333333,3637582.42,7133684.11,3637582.42+7133684.11i
646,3637973.23,7133905.01,3637973.23+7133905.01i
646.166666666667,3636277.44,7134561.54,3636277.44+7134561.54i
646.333333333333,3635188.77,7133489.91,3635188.77+7133489.91i
646.5,3634556.9,7133500.15,3634556.9+7133500.15i
646.666666666667,3634616.72,7133354.32,3634616.72+7133354.32i
646.833333333333,3634661.53,7133461.15,3634661.53+7133461.15i
647,3634514.65,7133262.2,3634514.65+7133262.2i
647.166666666667,3634518.61,7133294.26,3634518.61+7133294.26i
647.333333333333,3633971.28,7131165.66,3633971.28+7131165.66i
647.5,3633892.02,7131108.98,3633892.02+7131108.98i
647.666666666667,3633826.02,7131024.21,3633826.02+7131024.21i
647.833333333333,3633752.09,7131005.13,3633752.09+7131005.13i
648,3633811.46,7130941.54,3633811.46+7130941.54i
648.166666666667,3633847.8,7130951.03,3633847.8+7130951.03i
648.333333333333,3634558.39,7131731.65,3634558.39+7131731.65i
648.5,3634328.66,7131619.86,3634328.66+7131619.86i
648.666666666667,3633889.6,7132352.7,3633889.6+7132352.7i
648.833333333333,3633477.58,7132416.16,3633477.58+7132416.16i
649,3633514.14,7132483.86,3633514.14+7132483.86i
649.166666666667,3633515.64,7132570.03,3633515.64+7132570.03i
649.333333333333,3631858.59,7133143.86,3631858.59+7133143.86i
649.5,3631349.14,7133396.19,3631349.14+7133396.19i
649.666666666667,3631224.4,7133095.75,3631224.4+7133095.75i
649.833333333333,3630770.58,7133043.45,3630770.58+7133043.45i
650,3630862.01,7133016.63,3630862.01+7133016.63i
650.166666666667,3630886.38,7133030.2,3630886.38+7133030.2i
650.333333333333,3631061.61,7132788.22,3631061.61+7132788.22i
650.5,3631417.5,7132529.23,3631417.5+7132529.23i
650.666666666667,3631677.02,7132371.12,3631677.02+7132371.12i
650.833333333333,3631660.28,7132223.86,3631660.28+7132223.86i
651,3631650.27,7132090.53,3631650.27+7132090.53i
651.166666666667,3631549.47,7132182.04,3631549.47+7132182.04i
651.333333333333,3631354.53,7132891.89,3631354.53+7132891.89i
651.5,3630725.65,7133341.98,3630725.65+7133341.98i
651.666666666667,3631052.34,7133132.23,3631052.34+7133132.23i
651.833333333333,3631446.61,7132801.12,3631446.61+7132801.12i
652,3631355.71,7132947.84,3631355.71+7132947.84i
652.166666666667,3631322.85,7133110.75,3631322.85+7133110.75i
652.333333333333,3631008.49,7133144.09,3631008.49+7133144.09i
652.5,3630508.55,7133446.44,3630508.55+7133446.44i
652.666666666667,3630547.51,7132575.85,3630547.51+7132575.85i
652.833333333333,3630501.75,7132580.47,3630501.75+7132580.47i
653,3630558.51,7132487.98,3630558.51+7132487.98i
653.166666666667,3630562.17,7132503.92,3630562.17+7132503.92i
653.333333333333,3625929.52,7132628.51,3625929.52+7132628.51i
653.5,3622789.65,7133120.48,3622789.65+7133120.48i
653.666666666667,3622514.38,7133516.34,3622514.38+7133516.34i
653.833333333333,3622856.82,7133083.38,3622856.82+7133083.38i
654,3622880.4,7133091.87,3622880.4+7133091.87i
654.166666666667,3622889.76,7133277.62,3622889.76+7133277.62i
654.333333333333,3622878.98,7133768.47,3622878.98+7133768.47i
654.5,3622957.11,7133784.84,3622957.11+7133784.84i
654.666666666667,3623140.22,7133820.38,3623140.22+7133820.38i
654.833333333333,3623127.67,7133803.2,3623127.67+7133803.2i
655,3623148.36,7133815.68,3623148.36+7133815.68i
655.166666666667,3623137.22,7133814.89,3623137.22+7133814.89i
655.333333333333,3623035.88,7133861.52,3623035.88+7133861.52i
655.5,3623032.95,7133744.98,3623032.95+7133744.98i
655.666666666667,3622686.02,7133802.9,3622686.02+7133802.9i
655.833333333333,3622648.19,7133858.81,3622648.19+7133858.81i
656,3622951.3,7133827.16,3622951.3+7133827.16i
656.166666666667,3622951.39,7133853.82,3622951.39+7133853.82i
656.333333333333,3622979.84,7133876.35,3622979.84+7133876.35i
656.5,3622725.66,7133752.97,3622725.66+7133752.97i
656.666666666667,3623111.48,7133827.73,3623111.48+7133827.73i
656.833333333333,3623121.17,7133798.04,3623121.17+7133798.04i
657,3623023.8,7133824.53,3623023.8+7133824.53i
657.166666666667,3622570.73,7133769.96,3622570.73+7133769.96i
657.333333333333,3623102.94,7133562.72,3623102.94+7133562.72i
657.5,3622932.24,7133720,3622932.24+7133720i
657.666666666667,3622748.51,7133749.87,3622748.51+7133749.87i
657.833333333333,3622666.74,7133808.71,3622666.74+7133808.71i
658,3622970.5,7133831.19,3622970.5+7133831.19i
658.166666666667,3623135.38,7133823.2,3623135.38+7133823.2i
658.333333333333,3619027.1,7132737.61,3619027.1+7132737.61i
658.5,3617299.67,7132966.17,3617299.67+7132966.17i
658.666666666667,3616573.72,7133127.02,3616573.72+7133127.02i
658.833333333333,3615470.08,7133483.68,3615470.08+7133483.68i
659,3615501.12,7133512.48,3615501.12+7133512.48i
659.166666666667,3615463.3,7133592.86,3615463.3+7133592.86i
659.333333333333,3617392.8,7133150.9,3617392.8+7133150.9i
659.5,3617346.55,7133142.64,3617346.55+7133142.64i
659.666666666667,3615456.9,7133954.9,3615456.9+7133954.9i
659.833333333333,3615407.36,7133927.91,3615407.36+7133927.91i
660,3617304.47,7133368.49,3617304.47+7133368.49i
660.166666666667,3617324.26,7133380.4,3617324.26+7133380.4i
660.333333333333,3616503.64,7132764.7,3616503.64+7132764.7i
660.5,3616127.28,7133098.99,3616127.28+7133098.99i
660.666666666667,3615757.8,7133484.09,3615757.8+7133484.09i
660.833333333333,3615349.46,7133288.69,3615349.46+7133288.69i
661,3615602.89,7133408.52,3615602.89+7133408.52i
661.166666666667,3615614,7133455.75,3615614+7133455.75i
661.333333333333,3614745.73,7133229.79,3614745.73+7133229.79i
661.5,3614281.93,7133371.22,3614281.93+7133371.22i
661.666666666667,3614367.41,7133769.68,3614367.41+7133769.68i
661.833333333333,3613994.59,7133835.15,3613994.59+7133835.15i
662,3613688.66,7133881.44,3613688.66+7133881.44i
662.166666666667,3613621.78,7133966.37,3613621.78+7133966.37i
662.333333333333,3614757.58,7133220.53,3614757.58+7133220.53i
662.5,3614425.39,7133307.46,3614425.39+7133307.46i
662.666666666667,3614320.75,7133416.82,3614320.75+7133416.82i
662.833333333333,3614351.96,7133467.66,3614351.96+7133467.66i
663,3614733.82,7133255.63,3614733.82+7133255.63i
663.166666666667,3614474.56,7133319.52,3614474.56+7133319.52i
663.333333333333,3614691.22,7133436.89,3614691.22+7133436.89i
663.5,3614520.98,7133408.39,3614520.98+7133408.39i
663.666666666667,3614732.14,7133237.54,3614732.14+7133237.54i
663.833333333333,3614510.65,7133393.05,3614510.65+7133393.05i
664,3614897.24,7133273.84,3614897.24+7133273.84i
664.166666666667,3614883.17,7133276.86,3614883.17+7133276.86i
664.333333333333,3614726.38,7132568.29,3614726.38+7132568.29i
664.5,3614514.15,7132691.57,3614514.15+7132691.57i
664.666666666667,3614653.57,7132623.32,3614653.57+7132623.32i
664.833333333333,3614607.5,7133522.97,3614607.5+7133522.97i
665,3614494.35,7133281.07,3614494.35+7133281.07i
665.166666666667,3614483.76,7133287.56,3614483.76+7133287.56i
665.333333333333,3614470.01,7133330.37,3614470.01+7133330.37i
665.5,3614306.36,7133544.67,3614306.36+7133544.67i
665.666666666667,3614151.46,7133924.28,3614151.46+7133924.28i
665.833333333333,3614241.6,7134089.7,3614241.6+7134089.7i
666,3613894,7134484.82,3613894+7134484.82i
666.166666666667,3613869.43,7134676.91,3613869.43+7134676.91i
666.333333333333,3617478.34,7133130.36,3617478.34+7133130.36i
666.5,3618161.79,7133455.11,3618161.79+7133455.11i
666.666666666667,3618244.22,7133493.08,3618244.22+7133493.08i
666.833333333333,3618124.33,7133534.6,3618124.33+7133534.6i
667,3618221.97,7133384.64,3618221.97+7133384.64i
667.166666666667,3618188.39,7133381.87,3618188.39+7133381.87i
667.333333333333,3618943.44,7133164.82,3618943.44+7133164.82i
667.5,3619105.76,7133603.9,3619105.76+7133603.9i
667.666666666667,3616989.09,7134929.54,3616989.09+7134929.54i
667.833333333333,3616914.28,7134958.83,3616914.28+7134958.83i
668,3616437.39,7134566.95,3616437.39+7134566.95i
668.166666666667,3616497.18,7134533.74,3616497.18+7134533.74i
668.333333333333,3616628.29,7134979.08,3616628.29+7134979.08i
668.5,3615988.09,7136448.48,3615988.09+7136448.48i
668.666666666667,3616221.72,7136534.87,3616221.72+7136534.87i
668.833333333333,3616197.51,7136552.42,3616197.51+7136552.42i
669,3616219.88,7134303.32,3616219.88+7134303.32i
669.166666666667,3616249.97,7134303.59,3616249.97+7134303.59i
669.333333333333,3617370.19,7133152.28,3617370.19+7133152.28i
669.5,3617727.17,7132753.97,3617727.17+7132753.97i
669.666666666667,3618654.71,7132562.1,3618654.71+7132562.1i
669.833333333333,3618622.59,7132566.75,3618622.59+7132566.75i
670,3619174.15,7132212.85,3619174.15+7132212.85i
670.166666666667,3619598.57,7132229.48,3619598.57+7132229.48i
670.333333333333,3618906.34,7132139.79,3618906.34+7132139.79i
670.5,3617381.43,7133137.04,3617381.43+7133137.04i
670.666666666667,3617625.99,7132753.58,3617625.99+7132753.58i
670.833333333333,3617618.9,7132794.76,3617618.9+7132794.76i
671,3617539.52,7132760.99,3617539.52+7132760.99i
671.166666666667,3617848.58,7132740.65,3617848.58+7132740.65i
671.333333333333,3618127.01,7132842.29,3618127.01+7132842.29i
671.5,3618062.18,7132940.62,3618062.18+7132940.62i
671.666666666667,3618169.81,7133150.81,3618169.81+7133150.81i
671.833333333333,3618254.1,7132948.85,3618254.1+7132948.85i
672,3618010.81,7133210.17,3618010.81+7133210.17i
672.166666666667,3618103.86,7133176.93,3618103.86+7133176.93i
672.333333333333,3617420.25,7133588.44,3617420.25+7133588.44i
672.5,3616828.51,7135196.01,3616828.51+7135196.01i
672.666666666667,3617136.37,7136280.77,3617136.37+7136280.77i
672.833333333333,3617205.26,7136162.08,3617205.26+7136162.08i
673,3617219.65,7136056.3,3617219.65+7136056.3i
673.166666666667,3617161.82,7135903.1,3617161.82+7135903.1i
673.333333333333,3616833.09,7135187.18,3616833.09+7135187.18i
673.5,3616665.88,7134994.44,3616665.88+7134994.44i
673.666666666667,3616146.24,7134999.7,3616146.24+7134999.7i
673.833333333333,3616547.48,7134879.43,3616547.48+7134879.43i
674,3616751.06,7134610.27,3616751.06+7134610.27i
674.166666666667,3617366.28,7134739.01,3617366.28+7134739.01i
674.333333333333,3616966.58,7135201.21,3616966.58+7135201.21i
674.5,3617435.29,7135041.79,3617435.29+7135041.79i
674.666666666667,3617165.25,7135043.58,3617165.25+7135043.58i
674.833333333333,3617351.32,7134927.61,3617351.32+7134927.61i
675,3616822.23,7135203.49,3616822.23+7135203.49i
675.166666666667,3616806.84,7135168.81,3616806.84+7135168.81i
675.333333333333,3616128.13,7135099.92,3616128.13+7135099.92i
675.5,3615634.27,7134160.08,3615634.27+7134160.08i
675.666666666667,3613434.68,7133870.81,3613434.68+7133870.81i
675.833333333333,3613424.64,7133856.31,3613424.64+7133856.31i
676,3611619.29,7133007.07,3611619.29+7133007.07i
676.166666666667,3611561.5,7132984.93,3611561.5+7132984.93i
676.333333333333,3609573.16,7130423.46,3609573.16+7130423.46i
676.5,3609572.56,7130403.07,3609572.56+7130403.07i
676.666666666667,3605019.57,7129625.29,3605019.57+7129625.29i
676.833333333333,3605085.56,7129630.88,3605085.56+7129630.88i
677,3605106.2,7129638.89,3605106.2+7129638.89i
677.166666666667,3605089.74,7129640.12,3605089.74+7129640.12i
677.333333333333,3604182.75,7129834.11,3604182.75+7129834.11i
677.5,3601628.05,7130901.11,3601628.05+7130901.11i
677.666666666667,3601639.99,7130706,3601639.99+7130706i
677.833333333333,3603093.53,7129452.3,3603093.53+7129452.3i
678,3603120.33,7129528.4,3603120.33+7129528.4i
678.166666666667,3603063.61,7129623.33,3603063.61+7129623.33i
678.333333333333,3603155.25,7127716.31,3603155.25+7127716.31i
678.5,3603799.74,7127068.48,3603799.74+7127068.48i
678.666666666667,3604456.83,7125856.33,3604456.83+7125856.33i
678.833333333333,3604249.84,7125789.29,3604249.84+7125789.29i
679,3604539.07,7125735.44,3604539.07+7125735.44i
679.166666666667,3604473.85,7125019.34,3604473.85+7125019.34i
679.333333333333,3604792.18,7125238.23,3604792.18+7125238.23i
679.5,3603558.2,7125664.35,3603558.2+7125664.35i
679.666666666667,3603579.94,7125509,3603579.94+7125509i
679.833333333333,3603855.77,7126985.47,3603855.77+7126985.47i
680,3604114.92,7127077.59,3604114.92+7127077.59i
680.166666666667,3603937.09,7126661.69,3603937.09+7126661.69i
680.333333333333,3604604.97,7125792.67,3604604.97+7125792.67i
680.5,3604937.51,7125565.26,3604937.51+7125565.26i
680.666666666667,3605629.17,7124991.61,3605629.17+7124991.61i
680.833333333333,3605617.29,7124994.96,3605617.29+7124994.96i
681,3607239.33,7124154.5,3607239.33+7124154.5i
681.166666666667,3607137.97,7124169.42,3607137.97+7124169.42i
681.333333333333,3604538.04,7125752.3,3604538.04+7125752.3i
