"GPS_Main_ID","Collar_ID","Object_ID","PubName","Sex","GMT_date","LMT_date","Longitude","Latitude","Height","Locale_N","Locale_E","Locale_H","DOP","Nav","Sats_used","Validated","Main","Bkup","TEMP","SMS_date","Valid_pos","Db_ID","ID","SubPop","Z","Time"
39809,6411,"rt_fi_09_008","09 (6411) Kainuu. 2009","F         ","2010-07-14 14:00:24","14.7.2010 15:00:24",29.82,64.28,178.37,7134927.44,3637005.58,NA,6.4,"3D",NA,"Yes",3.36,3.6,30,"14.7.2010 17:04:06",2,21,"rt_fi_09_008","East",3637005.58+7134927.44i,"2010-07-14 14:00:24"
39899,6411,"rt_fi_09_008","09 (6411) Kainuu. 2009","F         ","2010-07-14 16:00:43","14.7.2010 17:00:43",29.83,64.28,188.42,7135049.3,3637568.17,NA,3.4,"3D",NA,"Yes",3.36,3.52,29,"15.7.2010 7:03:58",2,21,"rt_fi_09_008","East",3637568.17+7135049.3i,"2010-07-14 16:00:43"
39898,6411,"rt_fi_09_008","09 (6411) Kainuu. 2009","F         ","2010-07-14 18:00:41","14.7.2010 19:00:41",29.83,64.28,195.1,7134447.62,3637478.42,NA,2.4,"3D",NA,"Yes",3.36,3.52,25,"15.7.2010 7:03:58",2,21,"rt_fi_09_008","East",3637478.42+7134447.62i,"2010-07-14 18:00:41"
39897,6411,"rt_fi_09_008","09 (6411) Kainuu. 2009","F         ","2010-07-14 20:00:43","14.7.2010 21:00:43",29.83,64.28,214.6,7134657.15,3637446.26,NA,4.8,"3D",NA,"Yes",3.36,3.52,24,"15.7.2010 7:03:58",2,21,"rt_fi_09_008","East",3637446.26+7134657.15i,"2010-07-14 20:00:43"
39896,6411,"rt_fi_09_008","09 (6411) Kainuu. 2009","F         ","2010-07-14 22:00:47","14.7.2010 23:00:47",29.83,64.28,196.82,7134412.39,3637389.54,NA,4.2,"3D",NA,"Yes",3.36,3.52,25,"15.7.2010 7:03:58",2,21,"rt_fi_09_008","East",3637389.54+7134412.39i,"2010-07-14 22:00:47"
39895,6411,"rt_fi_09_008","09 (6411) Kainuu. 2009","F         ","2010-07-15 00:00:42","15.7.2010 1:00:42",29.83,64.28,209.16,7134418.54,3637378.09,NA,2,"3D",NA,"Yes",3.36,3.52,25,"15.7.2010 7:03:58",2,21,"rt_fi_09_008","East",3637378.09+7134418.54i,"2010-07-15 00:00:42"
39894,6411,"rt_fi_09_008","09 (6411) Kainuu. 2009","F         ","2010-07-15 02:00:44","15.7.2010 3:00:44",29.83,64.28,179.61,7135084.49,3637636.19,NA,1.8,"3D",NA,"Yes",3.36,3.52,23,"15.7.2010 7:03:58",2,21,"rt_fi_09_008","East",3637636.19+7135084.49i,"2010-07-15 02:00:44"
39893,6411,"rt_fi_09_008","09 (6411) Kainuu. 2009","F         ","2010-07-15 04:00:19","15.7.2010 5:00:19",29.83,64.28,192.23,7135097.15,3637628.81,NA,2,"3D",NA,"Yes",3.36,3.52,25,"15.7.2010 7:03:58",2,21,"rt_fi_09_008","East",3637628.81+7135097.15i,"2010-07-15 04:00:19"
40025,6411,"rt_fi_09_008","09 (6411) Kainuu. 2009","F         ","2010-07-15 06:00:43","15.7.2010 7:00:43",29.83,64.28,185.53,7135112.63,3637663.53,NA,2,"3D",NA,"Yes",3.36,3.6,31,"15.7.2010 21:04:35",2,21,"rt_fi_09_008","East",3637663.53+7135112.63i,"2010-07-15 06:00:43"
40024,6411,"rt_fi_09_008","09 (6411) Kainuu. 2009","F         ","2010-07-15 08:00:13","15.7.2010 9:00:13",29.83,64.28,188.53,7135118.01,3637665.28,NA,2.6,"3D",NA,"Yes",3.36,3.6,31,"15.7.2010 21:04:35",2,21,"rt_fi_09_008","East",3637665.28+7135118.01i,"2010-07-15 08:00:13"
40023,6411,"rt_fi_09_008","09 (6411) Kainuu. 2009","F         ","2010-07-15 10:00:55","15.7.2010 11:00:55",29.83,64.28,187.34,7135113.5,3637663.49,NA,1.4,"3D",NA,"Yes",3.36,3.52,43,"15.7.2010 21:04:35",2,21,"rt_fi_09_008","East",3637663.49+7135113.5i,"2010-07-15 10:00:55"
40022,6411,"rt_fi_09_008","09 (6411) Kainuu. 2009","F         ","2010-07-15 12:00:27","15.7.2010 13:00:27",29.83,64.28,182.68,7135099.57,3637651.43,NA,2.6,"3D",NA,"Yes",3.36,3.6,37,"15.7.2010 21:04:35",2,21,"rt_fi_09_008","East",3637651.43+7135099.57i,"2010-07-15 12:00:27"
40021,6411,"rt_fi_09_008","09 (6411) Kainuu. 2009","F         ","2010-07-15 14:00:56","15.7.2010 15:00:56",29.83,64.28,192.44,7135102.3,3637650.31,NA,2.8,"3D",NA,"Yes",3.36,3.6,38,"15.7.2010 21:04:35",2,21,"rt_fi_09_008","East",3637650.31+7135102.3i,"2010-07-15 14:00:56"
40020,6411,"rt_fi_09_008","09 (6411) Kainuu. 2009","F         ","2010-07-15 16:00:12","15.7.2010 17:00:12",29.83,64.28,208.34,7135151.14,3637623.85,NA,3,"3D",NA,"Yes",3.36,3.6,36,"15.7.2010 21:04:35",2,21,"rt_fi_09_008","East",3637623.85+7135151.14i,"2010-07-15 16:00:12"
40019,6411,"rt_fi_09_008","09 (6411) Kainuu. 2009","F         ","2010-07-15 18:00:54","15.7.2010 19:00:54",29.83,64.28,193,7134410.72,3637380.67,NA,2,"3D",NA,"Yes",3.36,3.6,26,"15.7.2010 21:04:35",2,21,"rt_fi_09_008","East",3637380.67+7134410.72i,"2010-07-15 18:00:54"
40130,6411,"rt_fi_09_008","09 (6411) Kainuu. 2009","F         ","2010-07-15 20:01:14","15.7.2010 21:01:14",29.83,64.28,207.08,7134591.6,3637281.33,NA,2.8,"3D",NA,"Yes",3.28,3.52,20,"16.7.2010 19:04:33",2,21,"rt_fi_09_008","East",3637281.33+7134591.6i,"2010-07-15 20:01:14"
40129,6411,"rt_fi_09_008","09 (6411) Kainuu. 2009","F         ","2010-07-15 22:00:42","15.7.2010 23:00:42",29.83,64.28,208.68,7134397.85,3637357.38,NA,3.6,"3D",NA,"Yes",3.36,3.52,20,"16.7.2010 19:04:33",2,21,"rt_fi_09_008","East",3637357.38+7134397.85i,"2010-07-15 22:00:42"
40128,6411,"rt_fi_09_008","09 (6411) Kainuu. 2009","F         ","2010-07-16 00:00:43","16.7.2010 1:00:43",29.83,64.27,187.86,7134201.21,3637409.35,NA,4.4,"3D",NA,"Yes",3.36,3.52,20,"16.7.2010 19:04:33",2,21,"rt_fi_09_008","East",3637409.35+7134201.21i,"2010-07-16 00:00:43"
40127,6411,"rt_fi_09_008","09 (6411) Kainuu. 2009","F         ","2010-07-16 04:00:48","16.7.2010 5:00:48",29.85,64.28,211.61,7135240.3,3638272.29,NA,4.4,"3D",NA,"Yes",3.36,3.52,19,"16.7.2010 19:04:33",2,21,"rt_fi_09_008","East",3638272.29+7135240.3i,"2010-07-16 04:00:48"
40126,6411,"rt_fi_09_008","09 (6411) Kainuu. 2009","F         ","2010-07-16 08:00:44","16.7.2010 9:00:44",29.84,64.28,195.24,7135236.18,3637729.46,NA,3.4,"3D",NA,"Yes",3.28,3.52,17,"16.7.2010 19:04:33",2,21,"rt_fi_09_008","East",3637729.46+7135236.18i,"2010-07-16 08:00:44"
40125,6411,"rt_fi_09_008","09 (6411) Kainuu. 2009","F         ","2010-07-16 12:00:47","16.7.2010 13:00:47",29.83,64.28,202.84,7134486.28,3637309.35,NA,2.8,"3D",NA,"Yes",3.28,3.52,19,"16.7.2010 19:04:33",2,21,"rt_fi_09_008","East",3637309.35+7134486.28i,"2010-07-16 12:00:47"
40124,6411,"rt_fi_09_008","09 (6411) Kainuu. 2009","F         ","2010-07-16 16:00:54","16.7.2010 17:00:54",29.81,64.28,182.07,7134756.91,3636664.26,NA,2.8,"3D",NA,"Yes",3.36,3.52,20,"16.7.2010 19:04:33",2,21,"rt_fi_09_008","East",3636664.26+7134756.91i,"2010-07-16 16:00:54"
40207,6411,"rt_fi_09_008","09 (6411) Kainuu. 2009","F         ","2010-07-16 20:00:50","16.7.2010 21:00:50",29.84,64.28,181.12,7135125.41,3637795.73,NA,7.8,"3D",NA,"Yes",3.36,3.52,18,"17.7.2010 23:04:35",2,21,"rt_fi_09_008","East",3637795.73+7135125.41i,"2010-07-16 20:00:50"
40206,6411,"rt_fi_09_008","09 (6411) Kainuu. 2009","F         ","2010-07-17 00:00:26","17.7.2010 1:00:26",29.84,64.28,200.64,7135127.06,3637810.92,NA,5.2,"3D",NA,"Yes",3.36,3.52,18,"17.7.2010 23:04:35",2,21,"rt_fi_09_008","East",3637810.92+7135127.06i,"2010-07-17 00:00:26"
40205,6411,"rt_fi_09_008","09 (6411) Kainuu. 2009","F         ","2010-07-17 04:00:41","17.7.2010 5:00:41",29.84,64.28,198.14,7135140.61,3637791.83,NA,4.8,"3D",NA,"Yes",3.28,3.52,19,"17.7.2010 23:04:35",2,21,"rt_fi_09_008","East",3637791.83+7135140.61i,"2010-07-17 04:00:41"
40204,6411,"rt_fi_09_008","09 (6411) Kainuu. 2009","F         ","2010-07-17 08:00:26","17.7.2010 9:00:26",29.83,64.28,190.1,7135205.01,3637619.31,NA,1.8,"3D",NA,"Yes",3.36,3.52,25,"17.7.2010 23:04:35",2,21,"rt_fi_09_008","East",3637619.31+7135205.01i,"2010-07-17 08:00:26"
40203,6411,"rt_fi_09_008","09 (6411) Kainuu. 2009","F         ","2010-07-17 12:00:41","17.7.2010 13:00:41",29.84,64.28,220.47,7135276.89,3638057.99,NA,9.6,"3D",NA,"Yes",3.36,3.52,23,"17.7.2010 23:04:35",2,21,"rt_fi_09_008","East",3638057.99+7135276.89i,"2010-07-17 12:00:41"
40202,6411,"rt_fi_09_008","09 (6411) Kainuu. 2009","F         ","2010-07-17 16:01:25","17.7.2010 17:01:25",29.84,64.28,200.77,7134646.81,3638171.4,NA,4.8,"3D",NA,"Yes",3.28,3.52,20,"17.7.2010 23:04:35",2,21,"rt_fi_09_008","East",3638171.4+7134646.81i,"2010-07-17 16:01:25"
40201,6411,"rt_fi_09_008","09 (6411) Kainuu. 2009","F         ","2010-07-17 20:00:55","17.7.2010 21:00:55",29.84,64.28,193.66,7134561.68,3637949.95,NA,2.6,"3D",NA,"Yes",3.28,3.52,18,"17.7.2010 23:04:35",2,21,"rt_fi_09_008","East",3637949.95+7134561.68i,"2010-07-17 20:00:55"
40298,6411,"rt_fi_09_008","09 (6411) Kainuu. 2009","F         ","2010-07-18 00:02:23","18.7.2010 1:02:23",29.84,64.28,196.32,7134351.64,3637968.59,NA,5.8,"3D",NA,"Yes",3.28,3.52,20,"19.7.2010 3:05:02",2,21,"rt_fi_09_008","East",3637968.59+7134351.64i,"2010-07-18 00:02:23"
40297,6411,"rt_fi_09_008","09 (6411) Kainuu. 2009","F         ","2010-07-18 04:00:50","18.7.2010 5:00:50",29.83,64.28,202.84,7134670.62,3637458.72,NA,3.2,"3D",NA,"Yes",3.36,3.52,21,"19.7.2010 3:05:02",2,21,"rt_fi_09_008","East",3637458.72+7134670.62i,"2010-07-18 04:00:50"
40296,6411,"rt_fi_09_008","09 (6411) Kainuu. 2009","F         ","2010-07-18 08:00:53","18.7.2010 9:00:53",29.84,64.28,216.58,7135067.35,3638094.24,NA,5,"3D",NA,"Yes",3.28,3.52,22,"19.7.2010 3:05:02",2,21,"rt_fi_09_008","East",3638094.24+7135067.35i,"2010-07-18 08:00:53"
40295,6411,"rt_fi_09_008","09 (6411) Kainuu. 2009","F         ","2010-07-18 12:00:44","18.7.2010 13:00:44",29.84,64.28,189.31,7135050.25,3638095.25,NA,2.6,"3D",NA,"Yes",3.36,3.52,30,"19.7.2010 3:05:02",2,21,"rt_fi_09_008","East",3638095.25+7135050.25i,"2010-07-18 12:00:44"
40294,6411,"rt_fi_09_008","09 (6411) Kainuu. 2009","F         ","2010-07-18 16:00:43","18.7.2010 17:00:43",29.83,64.28,185.14,7135106.15,3637655,NA,4.8,"3D",NA,"Yes",3.36,3.52,27,"19.7.2010 3:05:02",2,21,"rt_fi_09_008","East",3637655+7135106.15i,"2010-07-18 16:00:43"
40293,6411,"rt_fi_09_008","09 (6411) Kainuu. 2009","F         ","2010-07-18 20:00:44","18.7.2010 21:00:44",29.83,64.28,188.16,7135109.45,3637662.55,NA,1.6,"3D",NA,"Yes",3.36,3.52,22,"19.7.2010 3:05:02",2,21,"rt_fi_09_008","East",3637662.55+7135109.45i,"2010-07-18 20:00:44"
40292,6411,"rt_fi_09_008","09 (6411) Kainuu. 2009","F         ","2010-07-19 00:01:23","19.7.2010 1:01:23",29.83,64.28,191.26,7134805.83,3637415.64,NA,3.4,"3D",NA,"Yes",3.28,3.52,22,"19.7.2010 3:05:02",2,21,"rt_fi_09_008","East",3637415.64+7134805.83i,"2010-07-19 00:01:23"
40452,6411,"rt_fi_09_008","09 (6411) Kainuu. 2009","F         ","2010-07-19 04:00:54","19.7.2010 5:00:54",29.83,64.28,191.77,7134672.78,3637456.77,NA,4.8,"3D",NA,"Yes",3.36,3.52,23,"20.7.2010 7:04:30",2,21,"rt_fi_09_008","East",3637456.77+7134672.78i,"2010-07-19 04:00:54"
40451,6411,"rt_fi_09_008","09 (6411) Kainuu. 2009","F         ","2010-07-19 08:01:24","19.7.2010 9:01:24",29.83,64.28,205.46,7134676.45,3637452.88,NA,2,"3D",NA,"Yes",3.36,3.6,27,"20.7.2010 7:04:30",2,21,"rt_fi_09_008","East",3637452.88+7134676.45i,"2010-07-19 08:01:24"
40450,6411,"rt_fi_09_008","09 (6411) Kainuu. 2009","F         ","2010-07-19 12:01:15","19.7.2010 13:01:15",29.83,64.28,204.76,7134678.39,3637464.1,NA,2,"3D",NA,"Yes",3.36,3.6,27,"20.7.2010 7:04:30",2,21,"rt_fi_09_008","East",3637464.1+7134678.39i,"2010-07-19 12:01:15"
40449,6411,"rt_fi_09_008","09 (6411) Kainuu. 2009","F         ","2010-07-19 16:00:50","19.7.2010 17:00:50",29.83,64.28,197.88,7135119.13,3637660.14,NA,4.2,"3D",NA,"Yes",3.36,3.52,37,"20.7.2010 7:04:30",2,21,"rt_fi_09_008","East",3637660.14+7135119.13i,"2010-07-19 16:00:50"
40448,6411,"rt_fi_09_008","09 (6411) Kainuu. 2009","F         ","2010-07-19 20:01:11","19.7.2010 21:01:11",29.83,64.28,197.81,7134279.87,3637360.87,NA,5.2,"3D",NA,"Yes",3.28,3.52,17,"20.7.2010 7:04:30",2,21,"rt_fi_09_008","East",3637360.87+7134279.87i,"2010-07-19 20:01:11"
40447,6411,"rt_fi_09_008","09 (6411) Kainuu. 2009","F         ","2010-07-20 00:01:46","20.7.2010 1:01:46",29.83,64.28,177.28,7134309.79,3637489.1,NA,5.2,"3D",NA,"No",3.28,3.52,18,"20.7.2010 7:04:30",2,21,"rt_fi_09_008","East",3637489.1+7134309.79i,"2010-07-20 00:01:46"
40446,6411,"rt_fi_09_008","09 (6411) Kainuu. 2009","F         ","2010-07-20 04:00:48","20.7.2010 5:00:48",29.82,64.28,210,7134255.12,3637167.1,NA,3.8,"3D",NA,"Yes",3.36,3.52,22,"20.7.2010 7:04:30",2,21,"rt_fi_09_008","East",3637167.1+7134255.12i,"2010-07-20 04:00:48"
40676,6411,"rt_fi_09_008","09 (6411) Kainuu. 2009","F         ","2010-07-20 08:01:11","20.7.2010 9:01:11",29.82,64.27,191.5,7134238.26,3637168.33,NA,5.6,"3D",NA,"Yes",3.36,3.52,26,"21.7.2010 11:04:30",2,21,"rt_fi_09_008","East",3637168.33+7134238.26i,"2010-07-20 08:01:11"
40675,6411,"rt_fi_09_008","09 (6411) Kainuu. 2009","F         ","2010-07-20 12:01:12","20.7.2010 13:01:12",29.82,64.27,180.74,7134242.06,3637165.94,NA,2.4,"3D",NA,"Yes",3.36,3.52,29,"21.7.2010 11:04:30",2,21,"rt_fi_09_008","East",3637165.94+7134242.06i,"2010-07-20 12:01:12"
40674,6411,"rt_fi_09_008","09 (6411) Kainuu. 2009","F         ","2010-07-20 16:00:54","20.7.2010 17:00:54",29.81,64.28,176.71,7134734.85,3636644.11,NA,5.2,"3D",NA,"Yes",3.36,3.6,26,"21.7.2010 11:04:30",2,21,"rt_fi_09_008","East",3636644.11+7134734.85i,"2010-07-20 16:00:54"
40673,6411,"rt_fi_09_008","09 (6411) Kainuu. 2009","F         ","2010-07-20 20:01:47","20.7.2010 21:01:47",29.83,64.28,193.32,7134593.52,3637355.52,NA,7.8,"3D",NA,"Yes",3.28,3.52,20,"21.7.2010 11:04:30",2,21,"rt_fi_09_008","East",3637355.52+7134593.52i,"2010-07-20 20:01:47"
40672,6411,"rt_fi_09_008","09 (6411) Kainuu. 2009","F         ","2010-07-21 00:00:47","21.7.2010 1:00:47",29.83,64.28,190.47,7134351.48,3637589.74,NA,4.2,"3D",NA,"Yes",3.28,3.52,17,"21.7.2010 11:04:30",2,21,"rt_fi_09_008","East",3637589.74+7134351.48i,"2010-07-21 00:00:47"
40671,6411,"rt_fi_09_008","09 (6411) Kainuu. 2009","F         ","2010-07-21 04:00:53","21.7.2010 5:00:53",29.84,64.28,215.58,7134980.54,3638118.73,NA,6.8,"3D",NA,"Yes",3.36,3.52,21,"21.7.2010 11:04:30",2,21,"rt_fi_09_008","East",3638118.73+7134980.54i,"2010-07-21 04:00:53"
40670,6411,"rt_fi_09_008","09 (6411) Kainuu. 2009","F         ","2010-07-21 08:00:50","21.7.2010 9:00:50",29.83,64.28,189.39,7135139.53,3637360.25,NA,2,"3D",NA,"Yes",3.36,3.52,24,"21.7.2010 11:04:30",2,21,"rt_fi_09_008","East",3637360.25+7135139.53i,"2010-07-21 08:00:50"
40851,6411,"rt_fi_09_008","09 (6411) Kainuu. 2009","F         ","2010-07-21 12:00:26","21.7.2010 13:00:26",29.83,64.28,175.88,7135129.9,3637342.17,NA,8.6,"3D",NA,"Yes",3.36,3.6,36,"22.7.2010 15:04:23",2,21,"rt_fi_09_008","East",3637342.17+7135129.9i,"2010-07-21 12:00:26"
40850,6411,"rt_fi_09_008","09 (6411) Kainuu. 2009","F         ","2010-07-21 16:00:53","21.7.2010 17:00:53",29.83,64.28,187.53,7135134.86,3637323.57,NA,2,"3D",NA,"Yes",3.36,3.6,35,"22.7.2010 15:04:23",2,21,"rt_fi_09_008","East",3637323.57+7135134.86i,"2010-07-21 16:00:53"
40849,6411,"rt_fi_09_008","09 (6411) Kainuu. 2009","F         ","2010-07-21 20:00:49","21.7.2010 21:00:49",29.83,64.28,197.79,7134804.01,3637627.56,NA,2,"3D",NA,"Yes",3.36,3.52,22,"22.7.2010 15:04:23",2,21,"rt_fi_09_008","East",3637627.56+7134804.01i,"2010-07-21 20:00:49"
40848,6411,"rt_fi_09_008","09 (6411) Kainuu. 2009","F         ","2010-07-22 00:00:54","22.7.2010 1:00:54",29.83,64.28,194.31,7134796.33,3637603.43,NA,3,"3D",NA,"Yes",3.36,3.52,21,"22.7.2010 15:04:23",2,21,"rt_fi_09_008","East",3637603.43+7134796.33i,"2010-07-22 00:00:54"
40847,6411,"rt_fi_09_008","09 (6411) Kainuu. 2009","F         ","2010-07-22 04:00:53","22.7.2010 5:00:53",29.83,64.28,219.28,7134675.23,3637448.95,NA,4.4,"3D",NA,"Yes",3.36,3.52,23,"22.7.2010 15:04:23",2,21,"rt_fi_09_008","East",3637448.95+7134675.23i,"2010-07-22 04:00:53"
40846,6411,"rt_fi_09_008","09 (6411) Kainuu. 2009","F         ","2010-07-22 08:00:54","22.7.2010 9:00:54",29.83,64.28,196.76,7134674.11,3637460.69,NA,2.2,"3D",NA,"Yes",3.36,3.6,28,"22.7.2010 15:04:23",2,21,"rt_fi_09_008","East",3637460.69+7134674.11i,"2010-07-22 08:00:54"
40845,6411,"rt_fi_09_008","09 (6411) Kainuu. 2009","F         ","2010-07-22 12:00:44","22.7.2010 13:00:44",29.83,64.28,184.65,7135175,3637623.71,NA,1.8,"3D",NA,"Yes",3.36,3.6,32,"22.7.2010 15:04:23",2,21,"rt_fi_09_008","East",3637623.71+7135175i,"2010-07-22 12:00:44"
40949,6411,"rt_fi_09_008","09 (6411) Kainuu. 2009","F         ","2010-07-22 16:00:48","22.7.2010 17:00:48",29.83,64.28,180.05,7135114.92,3637665.92,NA,5,"3D",NA,"Yes",3.36,3.6,28,"23.7.2010 19:04:25",2,21,"rt_fi_09_008","East",3637665.92+7135114.92i,"2010-07-22 16:00:48"
40948,6411,"rt_fi_09_008","09 (6411) Kainuu. 2009","F         ","2010-07-22 20:01:39","22.7.2010 21:01:39",29.82,64.28,179.75,7134710.78,3636868.04,NA,8.8,"3D",NA,"No",3.28,3.52,25,"23.7.2010 19:04:25",2,21,"rt_fi_09_008","East",3636868.04+7134710.78i,"2010-07-22 20:01:39"
40947,6411,"rt_fi_09_008","09 (6411) Kainuu. 2009","F         ","2010-07-23 00:01:29","23.7.2010 1:01:29",29.82,64.28,178.45,7134491.21,3637161.89,NA,4,"2D",NA,"No",3.28,3.52,20,"23.7.2010 19:04:25",2,21,"rt_fi_09_008","East",3637161.89+7134491.21i,"2010-07-23 00:01:29"
40946,6411,"rt_fi_09_008","09 (6411) Kainuu. 2009","F         ","2010-07-23 04:00:49","23.7.2010 5:00:49",29.83,64.28,191.43,7135240.28,3637334.04,NA,1.8,"3D",NA,"Yes",3.36,3.52,22,"23.7.2010 19:04:25",2,21,"rt_fi_09_008","East",3637334.04+7135240.28i,"2010-07-23 04:00:49"
40945,6411,"rt_fi_09_008","09 (6411) Kainuu. 2009","F         ","2010-07-23 08:00:44","23.7.2010 9:00:44",29.82,64.29,186.34,7136045.1,3636924.89,NA,2.2,"3D",NA,"Yes",3.36,3.52,26,"23.7.2010 19:04:25",2,21,"rt_fi_09_008","East",3636924.89+7136045.1i,"2010-07-23 08:00:44"
40944,6411,"rt_fi_09_008","09 (6411) Kainuu. 2009","F         ","2010-07-23 12:00:43","23.7.2010 13:00:43",29.82,64.29,180.3,7135469.36,3637087.1,NA,4.4,"3D",NA,"Yes",3.36,3.52,26,"23.7.2010 19:04:25",2,21,"rt_fi_09_008","East",3637087.1+7135469.36i,"2010-07-23 12:00:43"
40943,6411,"rt_fi_09_008","09 (6411) Kainuu. 2009","F         ","2010-07-23 16:00:44","23.7.2010 17:00:44",29.83,64.28,189.59,7135193.6,3637288.13,NA,4.6,"3D",NA,"Yes",3.36,3.52,35,"23.7.2010 19:04:25",2,21,"rt_fi_09_008","East",3637288.13+7135193.6i,"2010-07-23 16:00:44"
41047,6411,"rt_fi_09_008","09 (6411) Kainuu. 2009","F         ","2010-07-23 20:00:48","23.7.2010 21:00:48",29.81,64.29,199.14,7135556.11,3636648.73,NA,3.2,"3D",NA,"Yes",3.28,3.52,15,"24.7.2010 23:04:25",2,21,"rt_fi_09_008","East",3636648.73+7135556.11i,"2010-07-23 20:00:48"
41046,6411,"rt_fi_09_008","09 (6411) Kainuu. 2009","F         ","2010-07-24 00:00:26","24.7.2010 1:00:26",29.81,64.29,213.37,7135629.02,3636566.1,NA,4,"3D",NA,"Yes",3.28,3.52,12,"24.7.2010 23:04:25",2,21,"rt_fi_09_008","East",3636566.1+7135629.02i,"2010-07-24 00:00:26"
41045,6411,"rt_fi_09_008","09 (6411) Kainuu. 2009","F         ","2010-07-24 04:00:47","24.7.2010 5:00:47",29.81,64.29,202.02,7135822.08,3636327.42,NA,3.6,"3D",NA,"Yes",3.28,3.52,17,"24.7.2010 23:04:25",2,21,"rt_fi_09_008","East",3636327.42+7135822.08i,"2010-07-24 04:00:47"
41044,6411,"rt_fi_09_008","09 (6411) Kainuu. 2009","F         ","2010-07-24 08:00:44","24.7.2010 9:00:44",29.83,64.28,186.15,7135244.58,3637339.57,NA,1.6,"3D",NA,"Yes",3.36,3.6,35,"24.7.2010 23:04:25",2,21,"rt_fi_09_008","East",3637339.57+7135244.58i,"2010-07-24 08:00:44"
41043,6411,"rt_fi_09_008","09 (6411) Kainuu. 2009","F         ","2010-07-24 12:00:43","24.7.2010 13:00:43",29.83,64.28,182.72,7135249.39,3637339.24,NA,1.6,"3D",NA,"Yes",3.36,3.52,37,"24.7.2010 23:04:25",2,21,"rt_fi_09_008","East",3637339.24+7135249.39i,"2010-07-24 12:00:43"
41042,6411,"rt_fi_09_008","09 (6411) Kainuu. 2009","F         ","2010-07-24 16:00:44","24.7.2010 17:00:44",29.83,64.28,189.86,7135245.94,3637335.91,NA,2,"3D",NA,"Yes",3.36,3.52,26,"24.7.2010 23:04:25",2,21,"rt_fi_09_008","East",3637335.91+7135245.94i,"2010-07-24 16:00:44"
41041,6411,"rt_fi_09_008","09 (6411) Kainuu. 2009","F         ","2010-07-24 20:00:43","24.7.2010 21:00:43",29.82,64.29,192.06,7135512.76,3636900.07,NA,3.6,"3D",NA,"Yes",3.28,3.52,13,"24.7.2010 23:04:25",2,21,"rt_fi_09_008","East",3636900.07+7135512.76i,"2010-07-24 20:00:43"
41222,6411,"rt_fi_09_008","09 (6411) Kainuu. 2009","F         ","2010-07-25 00:00:48","25.7.2010 1:00:48",29.82,64.29,190.7,7135524.26,3636887.66,NA,2.4,"3D",NA,"Yes",3.28,3.52,14,"26.7.2010 3:06:23",2,21,"rt_fi_09_008","East",3636887.66+7135524.26i,"2010-07-25 00:00:48"
41221,6411,"rt_fi_09_008","09 (6411) Kainuu. 2009","F         ","2010-07-25 04:00:49","25.7.2010 5:00:49",29.82,64.28,203.71,7134794.4,3636755.26,NA,5,"3D",NA,"Yes",3.28,3.52,14,"26.7.2010 3:06:23",2,21,"rt_fi_09_008","East",3636755.26+7134794.4i,"2010-07-25 04:00:49"
41220,6411,"rt_fi_09_008","09 (6411) Kainuu. 2009","F         ","2010-07-25 08:00:44","25.7.2010 9:00:44",29.82,64.28,191.02,7134519.39,3636774.72,NA,2,"3D",NA,"Yes",3.36,3.52,23,"26.7.2010 3:06:23",2,21,"rt_fi_09_008","East",3636774.72+7134519.39i,"2010-07-25 08:00:44"
41219,6411,"rt_fi_09_008","09 (6411) Kainuu. 2009","F         ","2010-07-25 12:00:44","25.7.2010 13:00:44",29.83,64.28,184.96,7135147.75,3637338.04,NA,1.4,"3D",NA,"Yes",3.36,3.52,25,"26.7.2010 3:06:23",2,21,"rt_fi_09_008","East",3637338.04+7135147.75i,"2010-07-25 12:00:44"
41218,6411,"rt_fi_09_008","09 (6411) Kainuu. 2009","F         ","2010-07-25 16:00:47","25.7.2010 17:00:47",29.83,64.28,181.17,7134825.42,3637436.16,NA,3.4,"3D",NA,"Yes",3.36,3.6,24,"26.7.2010 3:06:23",2,21,"rt_fi_09_008","East",3637436.16+7134825.42i,"2010-07-25 16:00:47"
41217,6411,"rt_fi_09_008","09 (6411) Kainuu. 2009","F         ","2010-07-25 20:00:50","25.7.2010 21:00:50",29.83,64.28,200.51,7134677.54,3637453.46,NA,2.4,"3D",NA,"Yes",3.36,3.52,21,"26.7.2010 3:06:23",2,21,"rt_fi_09_008","East",3637453.46+7134677.54i,"2010-07-25 20:00:50"
41216,6411,"rt_fi_09_008","09 (6411) Kainuu. 2009","F         ","2010-07-26 00:02:42","26.7.2010 1:02:42",29.84,64.28,203.05,7134449.95,3637848.73,NA,2.2,"3D",NA,"Yes",3.28,3.52,19,"26.7.2010 3:06:23",2,21,"rt_fi_09_008","East",3637848.73+7134449.95i,"2010-07-26 00:02:42"
41362,6411,"rt_fi_09_008","09 (6411) Kainuu. 2009","F         ","2010-07-26 04:00:54","26.7.2010 5:00:54",29.83,64.28,199.64,7134815.9,3637411.47,NA,7.4,"3D",NA,"Yes",3.36,3.6,23,"27.7.2010 7:04:37",2,21,"rt_fi_09_008","East",3637411.47+7134815.9i,"2010-07-26 04:00:54"
