TAG,DATETIME,X,Y,D,LAT,LON,HPE,HPEm,TEMP,DEPTH,ACCEL,DRX
T28, 2010-05-06 12:36:53, 4746.54, 5364.90,  5.275,   45.496584,  -84.076651,   3.3,        ,        ,  5.2750,        , R28 R32 R33
T28, 2010-05-06 12:41:49, 4747.52, 5363.65,  5.055,   45.496573,  -84.076638,   3.3,        ,        ,  5.0552,        , R28 R32 R33
T28, 2010-05-06 12:43:10, 4746.10, 5364.00,  5.000,   45.496576,  -84.076656,   3.3,        ,        ,        ,        , R28 R32 R33
T28, 2010-05-06 12:52:50, 4754.79, 5359.87,  5.275,   45.496539,  -84.076545,   2.7,        ,        ,  5.2750,        , R28 R29 R32 R33
T28, 2010-05-06 12:54:50, 4770.25, 5327.58,  5.000,   45.496248,  -84.076347,   3.1,        ,        ,        ,        , R28 R32 R33
T28, 2010-05-06 12:55:33, 4773.26, 5312.73,  5.275,   45.496115,  -84.076309,   3.0,        ,        ,  5.2750,        , R27 R28 R32 R33
T28, 2010-05-06 12:56:12, 4776.45, 5306.27,  5.000,   45.496057,  -84.076268,   9.2,        ,        ,        ,        , R28 R33 R34
T28, 2010-05-06 12:57:17, 4792.08, 5292.57,  5.000,   45.495933,  -84.076068,   3.7,        ,        ,        ,        , R27 R28 R33
T28, 2010-05-06 12:57:43, 4802.77, 5282.61,  5.055,   45.495844,  -84.075931,   3.1,        ,        ,  5.0552,        , R27 R28 R29 R33
T28, 2010-05-06 12:58:14, 4815.26, 5277.43,  5.000,   45.495797,  -84.075772,   3.0,        ,        ,        ,        , R17 R27 R28 R33
T28, 2010-05-06 13:00:06, 4829.18, 5274.71,  5.055,   45.495773,  -84.075593,   3.1,        ,        ,  5.0552,        , R27 R28 R33
T28, 2010-05-06 13:13:25, 4828.77, 5287.89,  5.000,   45.495891,  -84.075599,   3.2,        ,        ,        ,        , R27 R28 R33
T28, 2010-05-06 13:14:39, 4832.79, 5285.55,  5.000,   45.495870,  -84.075547,   3.1,        ,        ,        ,        , R27 R28 R33
T28, 2010-05-06 13:16:07, 4828.65, 5286.90,  5.055,   45.495882,  -84.075600,   3.2,        ,        ,  5.0552,        , R27 R28 R33
T28, 2010-05-06 13:16:44, 4829.58, 5282.07,  5.000,   45.495839,  -84.075588,   3.1,        ,        ,        ,        , R27 R28 R33
T28, 2010-05-06 13:19:41, 4828.85, 5286.56,  5.055,   45.495879,  -84.075598,   3.2,        ,        ,  5.0552,        , R27 R28 R33
T28, 2010-05-06 13:21:12, 4831.33, 5286.69,  5.275,   45.495880,  -84.075566,   2.9,        ,        ,  5.2750,        , R27 R28 R29 R33
T28, 2010-05-06 13:21:51, 4829.88, 5283.57,  5.000,   45.495852,  -84.075584,   3.2,        ,        ,        ,        , R27 R28 R33
T28, 2010-05-06 13:22:20, 4831.44, 5282.90,  5.055,   45.495846,  -84.075565,   2.9,        ,        ,  5.0552,        , R27 R28 R29 R33
T28, 2010-05-06 13:23:00, 4829.95, 5283.60,  5.000,   45.495853,  -84.075584,   3.2,        ,        ,        ,        , R27 R28 R33
T28, 2010-05-06 13:24:11, 4829.99, 5284.07,  5.000,   45.495857,  -84.075583,   3.0,        ,        ,        ,        , R27 R28 R33 R34
T28, 2010-05-06 13:24:44, 4835.11, 5276.15,  5.055,   45.495786,  -84.075518,   3.7,        ,        ,  5.0552,        , R28 R32 R33
T28, 2010-05-06 13:25:32, 4829.08, 5286.80,  5.000,   45.495882,  -84.075595,   3.2,        ,        ,        ,        , R27 R28 R33
T28, 2010-05-06 13:27:01, 4827.43, 5279.31,  5.000,   45.495814,  -84.075616,   2.8,        ,        ,        ,        , R27 R28 R32 R33
T28, 2010-05-06 13:29:20, 4832.20, 5284.41,  5.000,   45.495860,  -84.075555,   2.9,        ,        ,        ,        , R27 R28 R29 R33
T28, 2010-05-06 13:29:59, 4829.56, 5284.35,  5.275,   45.495859,  -84.075589,   3.1,        ,        ,  5.2750,        , R27 R28 R33
T28, 2010-05-06 13:30:29, 4830.01, 5285.56,  5.000,   45.495870,  -84.075583,   3.2,        ,        ,        ,        , R27 R28 R33
T28, 2010-05-06 13:32:29, 4827.53, 5279.61,  5.055,   45.495817,  -84.075614,   3.1,        ,        ,  5.0552,        , R27 R28 R33
T28, 2010-05-06 13:36:43, 4829.52, 5285.21,  5.000,   45.495867,  -84.075589,   3.2,        ,        ,        ,        , R27 R28 R33
T28, 2010-05-06 13:46:06, 4830.57, 5285.14,  5.000,   45.495867,  -84.075576,   3.2,        ,        ,        ,        , R27 R28 R33
T28, 2010-05-06 13:46:39, 4828.77, 5278.40,  5.055,   45.495806,  -84.075599,   3.1,        ,        ,  5.0552,        , R27 R28 R33
T28, 2010-05-06 13:48:07, 4829.87, 5285.56,  5.275,   45.495870,  -84.075585,   3.2,        ,        ,  5.2750,        , R27 R28 R33
T28, 2010-05-06 13:48:42, 4829.66, 5285.89,  5.000,   45.495873,  -84.075587,   3.2,        ,        ,        ,        , R27 R28 R33
T28, 2010-05-06 13:49:29, 4828.68, 5288.11,  5.000,   45.495893,  -84.075600,   3.2,        ,        ,        ,        , R27 R28 R33
T28, 2010-05-06 13:49:59, 4830.18, 5285.06,  5.055,   45.495866,  -84.075581,   3.2,        ,        ,  5.0552,        , R27 R28 R33
T28, 2010-05-06 13:50:41, 4831.10, 5284.27,  5.000,   45.495859,  -84.075569,   3.1,        ,        ,        ,        , R27 R28 R33
T28, 2010-05-06 13:57:38, 4831.94, 5282.93,  5.000,   45.495847,  -84.075558,   3.0,        ,        ,        ,        , R27 R28 R32 R33
T28, 2010-05-06 13:58:32, 4831.55, 5282.64,  5.000,   45.495844,  -84.075563,   3.0,        ,        ,        ,        , R27 R28 R32 R33
T28, 2010-05-06 13:58:52, 4830.43, 5284.74,  5.055,   45.495863,  -84.075577,   3.1,        ,        ,  5.0552,        , R27 R28 R33
T28, 2010-05-06 13:59:12, 4830.05, 5283.93,  5.000,   45.495856,  -84.075582,   3.2,        ,        ,        ,        , R27 R28 R33
T28, 2010-05-06 13:59:34, 4830.86, 5284.96,  5.055,   45.495865,  -84.075572,   3.1,        ,        ,  5.0552,        , R27 R28 R33
T28, 2010-05-06 13:59:59, 4830.28, 5285.16,  5.000,   45.495867,  -84.075579,   3.2,        ,        ,        ,        , R27 R28 R33
T28, 2010-05-06 14:00:29, 4830.24, 5285.77,  5.275,   45.495872,  -84.075580,   3.2,        ,        ,  5.2750,        , R27 R28 R33
T28, 2010-05-06 14:01:09, 4829.03, 5287.40,  5.000,   45.495887,  -84.075595,   3.2,        ,        ,        ,        , R27 R28 R33
T28, 2010-05-06 14:01:42, 4830.27, 5283.50,  5.055,   45.495852,  -84.075579,   3.1,        ,        ,  5.0552,        , R27 R28 R33
T28, 2010-05-06 14:03:51, 4830.05, 5283.71,  5.000,   45.495854,  -84.075582,   3.2,        ,        ,        ,        , R27 R28 R33
T28, 2010-05-06 14:04:19, 4830.83, 5282.76,  5.055,   45.495845,  -84.075572,   3.0,        ,        ,  5.0552,        , R27 R28 R32 R33
T28, 2010-05-06 14:04:56, 4831.00, 5284.21,  5.000,   45.495858,  -84.075570,   3.1,        ,        ,        ,        , R27 R28 R33
T28, 2010-05-06 14:05:52, 4831.94, 5285.06,  5.000,   45.495866,  -84.075558,   2.9,        ,        ,        ,        , R27 R28 R29 R33
T28, 2010-05-06 14:07:09, 4829.56, 5286.63,  5.000,   45.495880,  -84.075589,   3.2,        ,        ,        ,        , R27 R28 R33
T28, 2010-05-06 14:07:53, 4831.60, 5282.64,  5.000,   45.495844,  -84.075562,   3.0,        ,        ,        ,        , R27 R28 R32 R33
T28, 2010-05-06 14:08:20, 4829.56, 5281.95,  5.275,   45.495838,  -84.075589,   3.1,        ,        ,  5.2750,        , R27 R28 R33
T28, 2010-05-06 14:08:56, 4828.44, 5279.37,  5.000,   45.495815,  -84.075603,   3.1,        ,        ,        ,        , R27 R28 R33
T28, 2010-05-06 14:10:19, 4830.19, 5284.15,  5.275,   45.495858,  -84.075580,   3.0,        ,        ,  5.2750,        , R27 R28 R32 R33
T28, 2010-05-06 14:11:07, 4830.48, 5284.05,  5.000,   45.495857,  -84.075577,   3.2,        ,        ,        ,        , R27 R28 R33
T28, 2010-05-06 14:11:55, 4830.29, 5284.56,  5.055,   45.495861,  -84.075579,   3.1,        ,        ,  5.0552,        , R27 R28 R33
T28, 2010-05-06 14:13:24, 4831.16, 5283.48,  5.055,   45.495852,  -84.075568,   3.0,        ,        ,  5.0552,        , R27 R28 R32 R33
T28, 2010-05-06 14:14:00, 4830.16, 5284.83,  5.000,   45.495864,  -84.075581,   3.2,        ,        ,        ,        , R27 R28 R33
T28, 2010-05-06 14:14:24, 4832.80, 5280.18,  5.055,   45.495822,  -84.075547,   3.6,        ,        ,  5.0552,        , R28 R32 R33
T28, 2010-05-06 14:14:53, 4828.78, 5286.00,  5.000,   45.495874,  -84.075598,   3.0,        ,        ,        ,        , R27 R28 R33 R34
T28, 2010-05-06 14:15:31, 4830.46, 5284.91,  5.055,   45.495864,  -84.075577,   3.1,        ,        ,  5.0552,        , R27 R28 R33
T28, 2010-05-06 14:15:59, 4830.83, 5284.50,  5.000,   45.495861,  -84.075572,   3.2,        ,        ,        ,        , R27 R28 R33
T28, 2010-05-06 14:16:36, 4831.59, 5283.20,  5.275,   45.495849,  -84.075563,   2.8,        ,        ,  5.2750,        , R27 R28 R32 R33
T28, 2010-05-06 14:16:59, 4831.22, 5283.17,  5.000,   45.495849,  -84.075567,   3.0,        ,        ,        ,        , R27 R28 R32 R33
T28, 2010-05-06 14:18:07, 4831.54, 5282.75,  5.000,   45.495845,  -84.075563,   3.0,        ,        ,        ,        , R27 R28 R32 R33
T28, 2010-05-06 14:18:35, 4830.15, 5284.68,  5.275,   45.495862,  -84.075581,   3.1,        ,        ,  5.2750,        , R27 R28 R33
T28, 2010-05-06 14:19:37, 4830.78, 5283.98,  5.275,   45.495856,  -84.075573,   3.1,        ,        ,  5.2750,        , R27 R28 R33
T28, 2010-05-06 14:20:08, 4831.61, 5283.69,  5.000,   45.495853,  -84.075562,   2.9,        ,        ,        ,        , R27 R28 R29 R33
T28, 2010-05-06 14:20:52, 4828.54, 5277.70,  5.055,   45.495800,  -84.075602,   3.1,        ,        ,  5.0552,        , R27 R28 R33
T28, 2010-05-06 14:23:19, 4826.87, 5284.97,  5.055,   45.495865,  -84.075623,   2.9,        ,        ,  5.0552,        , R27 R28 R29 R33
T28, 2010-05-06 14:24:07, 4828.74, 5280.04,  5.000,   45.495821,  -84.075599,   3.6,        ,        ,        ,        , R28 R32 R33
T28, 2010-05-06 14:24:56, 4825.35, 5285.01,  5.275,   45.495865,  -84.075642,   3.2,        ,        ,  5.2750,        , R27 R28 R33
T28, 2010-05-06 14:26:29, 4825.21, 5283.23,  5.055,   45.495849,  -84.075644,   2.7,        ,        ,  5.0552,        , R27 R28 R32 R33 R34
T28, 2010-05-06 14:27:12, 4826.47, 5282.64,  5.000,   45.495844,  -84.075628,   2.7,        ,        ,        ,        , R27 R28 R32 R33 R34
T28, 2010-05-06 14:27:48, 4821.88, 5279.27,  5.055,   45.495814,  -84.075687,   2.6,        ,        ,  5.0552,        , R15 R16 R27 R28 R32 R33
T28, 2010-05-06 14:28:13, 4817.36, 5277.92,  5.000,   45.495802,  -84.075745,   2.6,        ,        ,        ,        , R15 R16 R27 R28 R29 R32 R33
T28, 2010-05-06 14:28:42, 4809.59, 5271.88,  5.055,   45.495747,  -84.075844,   2.9,        ,        ,  5.0552,        , R27 R28 R32 R33
T28, 2010-05-06 14:30:33, 4793.53, 5233.35,  5.000,   45.495401,  -84.076049,   2.6,        ,        ,        ,        , R14 R15 R16 R17 R27 R28 R29 R32 R33
T28, 2010-05-06 14:31:06, 4790.41, 5215.84,  4.835,   45.495243,  -84.076089,   2.6,        ,        ,  4.8354,        , R15 R16 R27 R28 R29 R33
T28, 2010-05-06 14:31:53, 4794.07, 5193.19,  5.000,   45.495039,  -84.076043,   2.5,        ,        ,        ,        , R14 R15 R16 R17 R27 R28 R29 R32 R33
T28, 2010-05-06 14:32:39, 4786.05, 5171.53,  4.616,   45.494844,  -84.076145,   2.6,        ,        ,  4.6156,        , R16 R17 R27 R28 R33
T28, 2010-05-06 14:33:21, 4783.75, 5148.25,  5.000,   45.494635,  -84.076175,   2.5,        ,        ,        ,        , R15 R16 R17 R27 R28 R34
T28, 2010-05-06 14:33:56, 4779.13, 5129.96,  4.396,   45.494470,  -84.076234,   2.6,        ,        ,  4.3958,        , R16 R17 R27 R28 R33
T28, 2010-05-06 14:34:17, 4771.18, 5123.88,  5.000,   45.494416,  -84.076335,   2.8,        ,        ,        ,        , R16 R27 R28 R29
T28, 2010-05-06 14:34:40, 4762.06, 5116.84,  4.396,   45.494352,  -84.076452,   2.5,        ,        ,  4.3958,        , R15 R16 R17 R27 R28 R29
T28, 2010-05-06 14:35:42, 4738.23, 5095.17,  4.396,   45.494157,  -84.076757,   2.9,        ,        ,  4.3958,        , R16 R17 R27 R28
T28, 2010-05-06 14:36:04, 4729.46, 5087.53,  5.000,   45.494089,  -84.076869,   3.4,        ,        ,        ,        , R16 R17 R28
T28, 2010-05-06 14:36:29, 4721.20, 5084.25,  4.396,   45.494059,  -84.076975,   2.7,        ,        ,  4.3958,        , R15 R16 R27 R28 R33
T28, 2010-05-06 14:37:00, 4707.40, 5085.57,  5.000,   45.494071,  -84.077151,   2.7,        ,        ,        ,        , R15 R16 R17 R27 R28
T28, 2010-05-06 14:37:42, 4689.56, 5084.07,  4.396,   45.494057,  -84.077379,   3.0,        ,        ,  4.3958,        , R15 R16 R28
T28, 2010-05-06 14:38:18, 4678.73, 5080.39,  5.000,   45.494024,  -84.077518,   2.7,        ,        ,        ,        , R14 R15 R16 R28 R32
T28, 2010-05-06 14:38:41, 4666.61, 5084.83,  3.956,   45.494064,  -84.077673,   3.0,        ,        ,  3.9562,        , R15 R16 R28
T28, 2010-05-06 14:39:07, 4658.84, 5094.22,  5.000,   45.494149,  -84.077773,   2.9,        ,        ,        ,        , R15 R16 R27 R28
T28, 2010-05-06 14:39:42, 4649.16, 5106.38,  4.176,   45.494258,  -84.077896,   2.7,        ,        ,  4.1760,        , R13 R14 R15 R16 R28
T28, 2010-05-06 14:40:02, 4639.98, 5110.99,  5.000,   45.494300,  -84.078014,   2.8,        ,        ,        ,        , R14 R15 R16 R28
T28, 2010-05-06 14:40:24, 4630.03, 5113.38,  4.176,   45.494321,  -84.078141,   2.5,        ,        ,  4.1760,        , R09 R14 R15 R16 R28 R29
T28, 2010-05-06 14:40:48, 4618.42, 5115.69,  5.000,   45.494342,  -84.078290,   2.5,        ,        ,        ,        , R09 R14 R15 R16 R28 R29
T28, 2010-05-06 14:41:18, 4604.57, 5119.89,  4.176,   45.494380,  -84.078467,   2.6,        ,        ,  4.1760,        , R14 R15 R16 R28 R29 R32
T28, 2010-05-06 14:41:58, 4590.28, 5134.38,  5.000,   45.494510,  -84.078650,   3.0,        ,        ,        ,        , R14 R15 R16 R28
T28, 2010-05-06 14:42:30, 4580.85, 5146.66,  3.956,   45.494620,  -84.078770,   3.1,        ,        ,  3.9562,        , R14 R15 R16 R28
T28, 2010-05-06 14:43:14, 4563.09, 5159.95,  5.000,   45.494740,  -84.078998,   2.8,        ,        ,        ,        , R14 R15 R16 R28 R29
T28, 2010-05-06 14:43:53, 4547.51, 5169.40,  3.956,   45.494825,  -84.079197,   2.6,        ,        ,  3.9562,        , R10 R14 R15 R16 R28 R29
T28, 2010-05-06 14:44:22, 4537.51, 5178.48,  5.000,   45.494907,  -84.079325,   3.0,        ,        ,        ,        , R14 R15 R28 R29
T28, 2010-05-06 14:45:01, 4524.48, 5192.52,  4.176,   45.495033,  -84.079491,   2.7,        ,        ,  4.1760,        , R14 R15 R16 R28 R29
T28, 2010-05-06 14:46:10, 4495.88, 5210.13,  4.396,   45.495191,  -84.079858,   2.9,        ,        ,  4.3958,        , R10 R14 R15 R29
T28, 2010-05-06 14:46:40, 4475.19, 5201.04,  5.000,   45.495110,  -84.080122,   3.5,        ,        ,        ,        , R14 R15 R28
T28, 2010-05-06 14:47:22, 4454.35, 5208.15,  4.396,   45.495174,  -84.080389,   2.6,        ,        ,  4.3958,        , R13 R14 R15 R29 R30
T28, 2010-05-06 14:47:57, 4439.30, 5217.39,  5.000,   45.495257,  -84.080581,   2.9,        ,        ,        ,        , R14 R15 R29 R30
T28, 2010-05-06 14:48:42, 4422.90, 5229.98,  5.000,   45.495370,  -84.080791,   3.0,        ,        ,        ,        , R14 R15 R29 R30
T28, 2010-05-06 14:49:09, 4412.36, 5237.03,  4.396,   45.495433,  -84.080926,   2.8,        ,        ,  4.3958,        , R13 R14 R15 R29 R30
T28, 2010-05-06 14:49:46, 4399.64, 5247.33,  5.000,   45.495526,  -84.081089,   2.8,        ,        ,        ,        , R13 R14 R15 R29 R30
T28, 2010-05-06 14:50:09, 4391.70, 5252.23,  4.396,   45.495570,  -84.081190,   2.8,        ,        ,  4.3958,        , R13 R14 R15 R29 R30 R32
T28, 2010-05-06 14:50:38, 4380.13, 5256.66,  5.000,   45.495610,  -84.081338,   3.3,        ,        ,        ,        , R13 R14 R30
T28, 2010-05-06 14:51:16, 4364.18, 5264.43,  4.396,   45.495680,  -84.081542,   2.7,        ,        ,  4.3958,        , R13 R14 R15 R29 R30
T28, 2010-05-06 14:51:43, 4352.99, 5269.34,  5.000,   45.495724,  -84.081686,   3.0,        ,        ,        ,        , R13 R14 R29 R30
T28, 2010-05-06 14:53:37, 4332.61, 5287.51,  5.000,   45.495888,  -84.081946,   2.8,        ,        ,        ,        , R13 R14 R29 R30
T28, 2010-05-06 14:54:21, 4313.01, 5293.38,  4.396,   45.495940,  -84.082197,   2.7,        ,        ,  4.3958,        , R13 R14 R15 R29 R30
T28, 2010-05-06 14:55:01, 4295.66, 5299.57,  5.000,   45.495996,  -84.082419,   2.9,        ,        ,        ,        , R13 R14 R29 R30
T28, 2010-05-06 14:55:31, 4283.15, 5306.80,  4.396,   45.496061,  -84.082579,   3.0,        ,        ,  4.3958,        , R13 R14 R29 R30
T28, 2010-05-06 14:56:11, 4265.93, 5314.23,  5.000,   45.496128,  -84.082800,   4.0,        ,        ,        ,        , R13 R14 R29
T28, 2010-05-06 14:56:44, 4255.63, 5324.12,  4.616,   45.496217,  -84.082931,   2.9,        ,        ,  4.6156,        , R13 R14 R15 R29 R30
T28, 2010-05-06 14:57:30, 4242.39, 5342.37,  5.000,   45.496381,  -84.083101,   2.8,        ,        ,        ,        , R12 R13 R14 R29 R30 R31
T28, 2010-05-06 14:58:14, 4228.76, 5361.05,  4.396,   45.496549,  -84.083275,   3.7,        ,        ,  4.3958,        , R13 R14 R30
T28, 2010-05-06 14:58:52, 4214.37, 5372.94,  5.000,   45.496656,  -84.083459,   3.6,        ,        ,        ,        , R12 R13 R14 R30
T28, 2010-05-06 14:59:20, 4201.48, 5380.46,  4.396,   45.496724,  -84.083624,   3.8,        ,        ,  4.3958,        , R12 R13 R14 R30
T28, 2010-05-06 15:00:21, 4172.01, 5391.01,  4.396,   45.496819,  -84.084001,   3.9,        ,        ,  4.3958,        , R12 R13 R14 R29 R30
T28, 2010-05-06 15:00:50, 4158.59, 5397.61,  5.000,   45.496878,  -84.084173,   4.8,        ,        ,        ,        , R12 R13 R14 R30
T28, 2010-05-06 15:02:03, 4132.20, 5420.09,  5.000,   45.497080,  -84.084511,   5.8,        ,        ,        ,        , R12 R13 R14 R30
T28, 2010-05-06 15:02:48, 4098.71, 5441.15,  4.616,   45.497270,  -84.084939,  12.4,        ,        ,  4.6156,        , R13 R14 R29 R30
T28, 2010-05-06 18:46:21, 4042.21, 5490.32,  4.616,   45.497712,  -84.085662,  60.9,        ,        ,  4.6156,        , R13 R29 R30
T28, 2010-05-06 19:18:25, 4023.69, 5504.35,  4.835,   45.497838,  -84.085899,  82.7,        ,        ,  4.8354,        , R13 R29 R30
T28, 2010-05-06 23:58:12, 4049.87, 5492.96,  5.000,   45.497736,  -84.085564,  25.2,        ,        ,        ,        , R12 R13 R29 R30
T28, 2010-05-07 00:00:33, 4054.62, 5488.86,  5.000,   45.497699,  -84.085503,  23.7,        ,        ,        ,        , R12 R13 R29 R30
T28, 2010-05-07 00:01:47, 4048.45, 5494.28,  5.000,   45.497748,  -84.085582,  25.7,        ,        ,        ,        , R12 R13 R29 R30
T28, 2010-05-07 00:02:23, 4052.78, 5485.65,  4.835,   45.497670,  -84.085527,  21.6,        ,        ,  4.8354,        , R13 R29 R30 R31
T28, 2010-05-07 00:03:18, 4053.35, 5490.38,  4.835,   45.497713,  -84.085520,   6.7,        ,        ,  4.8354,        , R12 R13 R14 R29 R30 R31
T28, 2010-05-07 00:03:58, 4052.60, 5491.10,  5.000,   45.497719,  -84.085529,   6.8,        ,        ,        ,        , R12 R13 R14 R29 R30 R31
T28, 2010-05-07 00:04:30, 4028.02, 5501.20,  4.835,   45.497810,  -84.085844,  76.9,        ,        ,  4.8354,        , R13 R29 R30
T28, 2010-05-07 00:06:28, 4051.89, 5492.73,  5.000,   45.497734,  -84.085538,   6.8,        ,        ,        ,        , R12 R13 R14 R29 R30 R31
T28, 2010-05-07 00:07:55, 4050.72, 5493.58,  5.000,   45.497741,  -84.085553,  25.1,        ,        ,        ,        , R12 R13 R29 R30
T28, 2010-05-07 00:08:29, 4049.89, 5495.10,  4.835,   45.497755,  -84.085564,  25.5,        ,        ,  4.8354,        , R12 R13 R29 R30
T28, 2010-05-07 00:08:48, 4052.89, 5484.44,  5.000,   45.497659,  -84.085525,  52.0,        ,        ,        ,        , R13 R29 R30
T28, 2010-05-07 00:09:07, 4048.94, 5495.09,  4.835,   45.497755,  -84.085576,   8.0,        ,        ,  4.8354,        , R12 R13 R14 R29 R31
T28, 2010-05-07 00:10:05, 4051.97, 5492.98,  5.000,   45.497736,  -84.085537,  24.8,        ,        ,        ,        , R12 R13 R29 R30
T28, 2010-05-07 00:10:26, 4053.12, 5491.09,  4.835,   45.497719,  -84.085522,  11.6,        ,        ,  4.8354,        , R12 R13 R29 R30 R31
T28, 2010-05-07 00:11:13, 4054.83, 5489.95,  4.835,   45.497709,  -84.085501,  11.5,        ,        ,  4.8354,        , R12 R13 R29 R30 R31
T28, 2010-05-07 00:11:44, 4022.56, 5504.27,  5.000,   45.497838,  -84.085913,  84.0,        ,        ,        ,        , R13 R29 R30
T28, 2010-05-07 00:12:28, 4053.50, 5489.58,  4.835,   45.497705,  -84.085518,  11.6,        ,        ,  4.8354,        , R12 R13 R29 R30 R31
T28, 2010-05-07 00:14:04, 4055.28, 5491.30,  5.000,   45.497721,  -84.085495,  12.8,        ,        ,        ,        , R12 R29 R30 R31
T28, 2010-05-07 00:14:51, 4049.51, 5495.20,  4.835,   45.497756,  -84.085569,   7.0,        ,        ,  4.8354,        , R12 R13 R14 R29 R30 R31
T28, 2010-05-07 00:15:36, 4053.49, 5490.67,  5.000,   45.497715,  -84.085518,  11.6,        ,        ,        ,        , R12 R13 R29 R30 R31
T28, 2010-05-07 00:16:17, 4050.78, 5493.16,  4.835,   45.497738,  -84.085552,   8.0,        ,        ,  4.8354,        , R12 R13 R14 R30 R31
T28, 2010-05-07 00:16:50, 4048.95, 5495.28,  5.000,   45.497757,  -84.085576,   8.0,        ,        ,        ,        , R12 R13 R14 R29 R31
T28, 2010-05-07 00:17:36, 4056.45, 5487.99,  4.835,   45.497691,  -84.085480,  11.4,        ,        ,  4.8354,        , R12 R13 R29 R30 R31
T28, 2010-05-07 00:18:20, 4051.61, 5492.32,  5.000,   45.497730,  -84.085542,   6.8,        ,        ,        ,        , R12 R13 R14 R29 R30 R31
T28, 2010-05-07 00:18:58, 4047.16, 5496.56,  4.835,   45.497768,  -84.085599,   7.1,        ,        ,  4.8354,        , R12 R13 R14 R29 R30 R31
T28, 2010-05-07 00:19:26, 4051.51, 5493.47,  5.000,   45.497740,  -84.085543,   6.9,        ,        ,        ,        , R12 R13 R14 R29 R30 R31
T28, 2010-05-07 00:20:04, 4048.78, 5495.94,  4.835,   45.497763,  -84.085578,   7.0,        ,        ,  4.8354,        , R12 R13 R14 R29 R30 R31
T28, 2010-05-07 00:20:29, 4053.32, 5491.36,  5.000,   45.497721,  -84.085520,   6.8,        ,        ,        ,        , R12 R13 R14 R29 R30 R31
T28, 2010-05-07 00:21:46, 4042.78, 5492.31,  5.000,   45.497730,  -84.085655,  23.5,        ,        ,        ,        , R13 R29 R30 R31
T28, 2010-05-07 00:22:28, 4050.77, 5493.57,  4.835,   45.497741,  -84.085552,   8.0,        ,        ,  4.8354,        , R12 R13 R14 R30 R31
T28, 2010-05-07 00:23:51, 4049.79, 5495.03,  4.835,   45.497754,  -84.085565,   7.0,        ,        ,  4.8354,        , R12 R13 R14 R29 R30 R31
T28, 2010-05-07 00:24:39, 4046.66, 5489.48,  5.000,   45.497705,  -84.085605,  22.6,        ,        ,        ,        , R13 R29 R30 R31
T28, 2010-05-07 00:25:28, 4050.54, 5494.87,  4.835,   45.497753,  -84.085555,   6.9,        ,        ,  4.8354,        , R12 R13 R14 R29 R30 R31
T28, 2010-05-07 00:26:15, 4052.19, 5492.71,  5.000,   45.497734,  -84.085534,   6.8,        ,        ,        ,        , R12 R13 R14 R29 R30 R31
T28, 2010-05-07 00:27:01, 4054.12, 5490.10,  4.835,   45.497710,  -84.085510,  11.5,        ,        ,  4.8354,        , R12 R13 R29 R30 R31
T28, 2010-05-07 00:27:43, 4048.06, 5497.11,  5.000,   45.497773,  -84.085587,  26.3,        ,        ,        ,        , R12 R13 R29 R30
T28, 2010-05-07 00:28:19, 4051.15, 5492.60,  4.835,   45.497733,  -84.085548,  11.7,        ,        ,  4.8354,        , R12 R13 R29 R30 R31
T28, 2010-05-07 00:28:41, 4051.19, 5492.47,  5.000,   45.497731,  -84.085547,  11.7,        ,        ,        ,        , R12 R13 R29 R30 R31
T28, 2010-05-07 00:29:08, 4046.18, 5498.10,  4.835,   45.497782,  -84.085611,   7.1,        ,        ,  4.8354,        , R12 R13 R14 R29 R30 R31
T28, 2010-05-07 00:31:18, 4049.66, 5495.60,  5.000,   45.497760,  -84.085567,   7.0,        ,        ,        ,        , R12 R13 R14 R29 R30 R31
T28, 2010-05-07 00:32:06, 4050.06, 5493.78,  4.835,   45.497743,  -84.085562,  11.9,        ,        ,  4.8354,        , R12 R13 R29 R30 R31
T28, 2010-05-07 00:33:33, 4056.04, 5488.70,  4.835,   45.497697,  -84.085485,  11.3,        ,        ,  4.8354,        , R12 R13 R29 R30 R31
T28, 2010-05-07 00:34:07, 4045.47, 5489.89,  5.000,   45.497708,  -84.085620,  24.4,        ,        ,        ,        , R13 R29 R31
T28, 2010-05-07 00:34:26, 4054.28, 5490.74,  4.835,   45.497716,  -84.085508,  11.5,        ,        ,  4.8354,        , R12 R13 R29 R30 R31
T28, 2010-05-07 00:34:46, 4051.93, 5492.60,  5.000,   45.497733,  -84.085538,  12.7,        ,        ,        ,        , R12 R13 R29 R31
T28, 2010-05-07 00:35:07, 4050.29, 5494.55,  4.835,   45.497750,  -84.085559,   6.9,        ,        ,  4.8354,        , R12 R13 R14 R29 R30 R31
T28, 2010-05-07 00:35:29, 4052.96, 5492.76,  5.000,   45.497734,  -84.085524,   6.8,        ,        ,        ,        , R12 R13 R14 R29 R30 R31
T28, 2010-05-07 00:36:27, 4054.38, 5491.24,  5.000,   45.497720,  -84.085506,   6.7,        ,        ,        ,        , R12 R13 R14 R29 R30 R31
T28, 2010-05-07 00:37:13, 4049.79, 5495.06,  4.835,   45.497755,  -84.085565,   6.9,        ,        ,  4.8354,        , R12 R13 R14 R29 R30 R31
